"Plot","Nutrient","Extract","Type","Year","val","Biomass","val.g"
259,"Magnesium","ad","p.Root0.30cm",2017,0.0011,1172.19,1.29
259,"Calcium","ad","p.Root0.30cm",2017,0.0064,1172.19,7.5
265,"Nitrogen","ad","p.Abv",2017,0.0173,34.56,0.6
265,"Phosphorus","ad","p.Abv",2017,0.0025,34.56,0.09
265,"Potassium","ad","p.Abv",2017,0.0085,34.56,0.29
265,"Magnesium","ad","p.Abv",2017,0.0042,34.56,0.15
265,"Calcium","ad","p.Abv",2017,0.0146,34.56,0.5
265,"Nitrogen","ad","p.Root0.30cm",2017,0.0118,286.61,3.38
265,"Phosphorus","ad","p.Root0.30cm",2017,0.002,286.61,0.57
265,"Potassium","ad","p.Root0.30cm",2017,0.0061,286.61,1.75
265,"Magnesium","ad","p.Root0.30cm",2017,0.0021,286.61,0.6
265,"Calcium","ad","p.Root0.30cm",2017,0.0095,286.61,2.72
266,"Nitrogen","ad","p.Abv",2017,0.0104,270.5,2.81
266,"Phosphorus","ad","p.Abv",2017,0.0017,270.5,0.46
266,"Potassium","ad","p.Abv",2017,0.0095,270.5,2.57
266,"Magnesium","ad","p.Abv",2017,0.0022,270.5,0.6
266,"Calcium","ad","p.Abv",2017,0.0081,270.5,2.19
266,"Nitrogen","ad","p.Root0.30cm",2017,0.0079,1162.87,9.19
266,"Phosphorus","ad","p.Root0.30cm",2017,8e-04,1162.87,0.93
266,"Potassium","ad","p.Root0.30cm",2017,0.0023,1162.87,2.67
266,"Magnesium","ad","p.Root0.30cm",2017,0.001,1162.87,1.16
266,"Calcium","ad","p.Root0.30cm",2017,0.0057,1162.87,6.63
267,"Nitrogen","ad","p.Abv",2017,0.007,182.23,1.28
267,"Phosphorus","ad","p.Abv",2017,0.001,182.23,0.18
267,"Potassium","ad","p.Abv",2017,0.0093,182.23,1.69
267,"Magnesium","ad","p.Abv",2017,0.0052,182.23,0.95
267,"Calcium","ad","p.Abv",2017,0.0117,182.23,2.13
267,"Nitrogen","ad","p.Root0.30cm",2017,0.0108,564.69,6.1
267,"Phosphorus","ad","p.Root0.30cm",2017,0.0021,564.69,1.19
267,"Potassium","ad","p.Root0.30cm",2017,0.0043,564.69,2.43
267,"Magnesium","ad","p.Root0.30cm",2017,0.0029,564.69,1.64
267,"Calcium","ad","p.Root0.30cm",2017,0.0103,564.69,5.82
268,"Nitrogen","ad","p.Abv",2017,0.01,100.69,1.01
268,"Phosphorus","ad","p.Abv",2017,0.0021,100.69,0.21
268,"Potassium","ad","p.Abv",2017,0.0074,100.69,0.75
268,"Magnesium","ad","p.Abv",2017,0.0019,100.69,0.19
268,"Calcium","ad","p.Abv",2017,0.0058,100.69,0.58
268,"Nitrogen","ad","p.Root0.30cm",2017,0.0128,251.71,3.22
268,"Phosphorus","ad","p.Root0.30cm",2017,0.0015,251.71,0.38
268,"Potassium","ad","p.Root0.30cm",2017,0.0025,251.71,0.63
268,"Magnesium","ad","p.Root0.30cm",2017,0.0013,251.71,0.33
268,"Calcium","ad","p.Root0.30cm",2017,0.0082,251.71,2.06
273,"Nitrogen","ad","p.Abv",2017,0.0088,701.39,6.17
273,"Phosphorus","ad","p.Abv",2017,0.0021,701.39,1.47
273,"Potassium","ad","p.Abv",2017,0.0137,701.39,9.61
273,"Magnesium","ad","p.Abv",2017,0.0017,701.39,1.19
273,"Calcium","ad","p.Abv",2017,0.0078,701.39,5.47
273,"Nitrogen","ad","p.Root0.30cm",2017,0.0072,1714.08,12.34
273,"Phosphorus","ad","p.Root0.30cm",2017,0.0011,1714.08,1.89
273,"Potassium","ad","p.Root0.30cm",2017,0.0031,1714.08,5.31
273,"Magnesium","ad","p.Root0.30cm",2017,0.0013,1714.08,2.23
273,"Calcium","ad","p.Root0.30cm",2017,0.0045,1714.08,7.71
278,"Nitrogen","ad","p.Abv",2017,0.0079,75.81,0.6
278,"Phosphorus","ad","p.Abv",2017,0.0015,75.81,0.11
278,"Potassium","ad","p.Abv",2017,0.0065,75.81,0.49
278,"Magnesium","ad","p.Abv",2017,0.002,75.81,0.15
278,"Calcium","ad","p.Abv",2017,0.0066,75.81,0.5
278,"Nitrogen","ad","p.Root0.30cm",2017,0.0095,457.7,4.35
278,"Phosphorus","ad","p.Root0.30cm",2017,0.0013,457.7,0.6
278,"Potassium","ad","p.Root0.30cm",2017,0.0023,457.7,1.05
278,"Magnesium","ad","p.Root0.30cm",2017,0.0013,457.7,0.6
278,"Calcium","ad","p.Root0.30cm",2017,0.0061,457.7,2.79
280,"Nitrogen","ad","p.Abv",2017,0.0083,66.22,0.55
280,"Phosphorus","ad","p.Abv",2017,0.0019,66.22,0.13
280,"Potassium","ad","p.Abv",2017,0.0088,66.22,0.58
280,"Magnesium","ad","p.Abv",2017,0.0016,66.22,0.11
280,"Calcium","ad","p.Abv",2017,0.0074,66.22,0.49
280,"Nitrogen","ad","p.Root0.30cm",2017,0.0078,852.63,6.65
280,"Phosphorus","ad","p.Root0.30cm",2017,0.0013,852.63,1.11
280,"Potassium","ad","p.Root0.30cm",2017,0.0021,852.63,1.79
280,"Magnesium","ad","p.Root0.30cm",2017,0.0013,852.63,1.11
280,"Calcium","ad","p.Root0.30cm",2017,0.0055,852.63,4.69
282,"Nitrogen","ad","p.Abv",2017,0.0086,90.39,0.78
282,"Phosphorus","ad","p.Abv",2017,0.0017,90.39,0.15
282,"Potassium","ad","p.Abv",2017,0.008,90.39,0.72
282,"Magnesium","ad","p.Abv",2017,0.0018,90.39,0.16
282,"Calcium","ad","p.Abv",2017,0.0075,90.39,0.68
282,"Nitrogen","ad","p.Root0.30cm",2017,0.007,700.14,4.9
282,"Phosphorus","ad","p.Root0.30cm",2017,0.001,700.14,0.7
282,"Potassium","ad","p.Root0.30cm",2017,0.0024,700.14,1.68
282,"Magnesium","ad","p.Root0.30cm",2017,0.001,700.14,0.7
282,"Calcium","ad","p.Root0.30cm",2017,0.0045,700.14,3.15
283,"Nitrogen","ad","p.Abv",2017,0.008,122.9,0.98
283,"Phosphorus","ad","p.Abv",2017,0.0018,122.9,0.22
283,"Potassium","ad","p.Abv",2017,0.0072,122.9,0.88
283,"Magnesium","ad","p.Abv",2017,0.0022,122.9,0.27
283,"Calcium","ad","p.Abv",2017,0.0068,122.9,0.84
283,"Nitrogen","ad","p.Root0.30cm",2017,0.008,704.16,5.63
283,"Phosphorus","ad","p.Root0.30cm",2017,0.001,704.16,0.7
283,"Potassium","ad","p.Root0.30cm",2017,0.0023,704.16,1.62
283,"Magnesium","ad","p.Root0.30cm",2017,0.0013,704.16,0.92
283,"Calcium","ad","p.Root0.30cm",2017,0.0051,704.16,3.59
286,"Nitrogen","ad","p.Abv",2017,0.0097,223.48,2.17
286,"Phosphorus","ad","p.Abv",2017,0.0019,223.48,0.42
286,"Potassium","ad","p.Abv",2017,0.0079,223.48,1.77
286,"Magnesium","ad","p.Abv",2017,0.0024,223.48,0.54
286,"Calcium","ad","p.Abv",2017,0.0077,223.48,1.72
286,"Nitrogen","ad","p.Root0.30cm",2017,0.0125,886.66,11.08
286,"Phosphorus","ad","p.Root0.30cm",2017,0.0013,886.66,1.15
286,"Potassium","ad","p.Root0.30cm",2017,0.0022,886.66,1.95
286,"Magnesium","ad","p.Root0.30cm",2017,0.0014,886.66,1.24
286,"Calcium","ad","p.Root0.30cm",2017,0.0071,886.66,6.3
287,"Nitrogen","ad","p.Abv",2017,0.0076,108.47,0.82
287,"Phosphorus","ad","p.Abv",2017,0.0015,108.47,0.16
287,"Potassium","ad","p.Abv",2017,0.013,108.47,1.41
287,"Magnesium","ad","p.Abv",2017,0.0031,108.47,0.34
287,"Calcium","ad","p.Abv",2017,0.0128,108.47,1.39
287,"Nitrogen","ad","p.Root0.30cm",2017,0.0095,626.46,5.95
287,"Phosphorus","ad","p.Root0.30cm",2017,0.0012,626.46,0.75
287,"Potassium","ad","p.Root0.30cm",2017,0.0032,626.46,2
287,"Magnesium","ad","p.Root0.30cm",2017,0.0016,626.46,1
287,"Calcium","ad","p.Root0.30cm",2017,0.0076,626.46,4.76
290,"Nitrogen","ad","p.Abv",2017,0.0086,108.36,0.93
290,"Phosphorus","ad","p.Abv",2017,0.0016,108.36,0.17
290,"Potassium","ad","p.Abv",2017,0.0151,108.36,1.64
290,"Magnesium","ad","p.Abv",2017,0.0037,108.36,0.4
290,"Calcium","ad","p.Abv",2017,0.0142,108.36,1.54
290,"Nitrogen","ad","p.Root0.30cm",2017,0.0118,238.51,2.81
290,"Phosphorus","ad","p.Root0.30cm",2017,0.0011,238.51,0.26
290,"Potassium","ad","p.Root0.30cm",2017,0.0023,238.51,0.55
290,"Magnesium","ad","p.Root0.30cm",2017,0.0024,238.51,0.57
290,"Calcium","ad","p.Root0.30cm",2017,0.0163,238.51,3.89
291,"Nitrogen","ad","p.Abv",2017,0.0213,120.65,2.57
291,"Phosphorus","ad","p.Abv",2017,0.0027,120.65,0.33
291,"Potassium","ad","p.Abv",2017,0.0065,120.65,0.78
291,"Magnesium","ad","p.Abv",2017,0.0036,120.65,0.43
291,"Calcium","ad","p.Abv",2017,0.0164,120.65,1.98
291,"Nitrogen","ad","p.Root0.30cm",2017,0.0147,324.6,4.77
291,"Phosphorus","ad","p.Root0.30cm",2017,0.0017,324.6,0.55
291,"Potassium","ad","p.Root0.30cm",2017,0.0018,324.6,0.58
291,"Magnesium","ad","p.Root0.30cm",2017,0.0014,324.6,0.45
291,"Calcium","ad","p.Root0.30cm",2017,0.0102,324.6,3.31
292,"Nitrogen","ad","p.Abv",2017,0.009,317.82,2.86
292,"Phosphorus","ad","p.Abv",2017,0.0022,317.82,0.7
292,"Potassium","ad","p.Abv",2017,0.0102,317.82,3.24
292,"Magnesium","ad","p.Abv",2017,0.0022,317.82,0.7
292,"Calcium","ad","p.Abv",2017,0.009,317.82,2.86
292,"Nitrogen","ad","p.Root0.30cm",2017,0.0086,1603.06,13.79
292,"Phosphorus","ad","p.Root0.30cm",2017,0.0011,1603.06,1.76
292,"Potassium","ad","p.Root0.30cm",2017,0.0029,1603.06,4.65
292,"Magnesium","ad","p.Root0.30cm",2017,0.0012,1603.06,1.92
292,"Calcium","ad","p.Root0.30cm",2017,0.012,1603.06,19.24
293,"Nitrogen","ad","p.Abv",2017,0.0103,313.68,3.23
293,"Phosphorus","ad","p.Abv",2017,0.0023,313.68,0.72
293,"Potassium","ad","p.Abv",2017,0.0108,313.68,3.39
293,"Magnesium","ad","p.Abv",2017,0.0022,313.68,0.69
293,"Calcium","ad","p.Abv",2017,0.008,313.68,2.51
293,"Nitrogen","ad","p.Root0.30cm",2017,0.0079,1111.91,8.78
293,"Phosphorus","ad","p.Root0.30cm",2017,9e-04,1111.91,1
293,"Potassium","ad","p.Root0.30cm",2017,0.0029,1111.91,3.22
293,"Magnesium","ad","p.Root0.30cm",2017,0.001,1111.91,1.11
293,"Calcium","ad","p.Root0.30cm",2017,0.0039,1111.91,4.34
299,"Nitrogen","ad","p.Abv",2017,0.0099,328.6,3.25
299,"Phosphorus","ad","p.Abv",2017,0.0017,328.6,0.56
299,"Potassium","ad","p.Abv",2017,0.0127,328.6,4.17
299,"Magnesium","ad","p.Abv",2017,0.0022,328.6,0.72
299,"Calcium","ad","p.Abv",2017,0.0084,328.6,2.76
299,"Nitrogen","ad","p.Root0.30cm",2017,0.0093,1040.89,9.68
299,"Phosphorus","ad","p.Root0.30cm",2017,0.0011,1040.89,1.14
299,"Potassium","ad","p.Root0.30cm",2017,0.0035,1040.89,3.64
299,"Magnesium","ad","p.Root0.30cm",2017,0.0011,1040.89,1.14
299,"Calcium","ad","p.Root0.30cm",2017,0.0055,1040.89,5.72
300,"Nitrogen","ad","p.Abv",2017,0.0086,265,2.28
300,"Phosphorus","ad","p.Abv",2017,0.0019,265,0.5
300,"Potassium","ad","p.Abv",2017,0.0101,265,2.68
300,"Magnesium","ad","p.Abv",2017,0.0017,265,0.45
300,"Calcium","ad","p.Abv",2017,0.0066,265,1.75
300,"Nitrogen","ad","p.Root0.30cm",2017,0.008,1107.36,8.86
300,"Phosphorus","ad","p.Root0.30cm",2017,0.0012,1107.36,1.33
300,"Potassium","ad","p.Root0.30cm",2017,0.0036,1107.36,3.99
300,"Magnesium","ad","p.Root0.30cm",2017,0.0013,1107.36,1.44
300,"Calcium","ad","p.Root0.30cm",2017,0.006,1107.36,6.64
301,"Nitrogen","ad","p.Abv",2017,0.0081,273.38,2.21
301,"Phosphorus","ad","p.Abv",2017,0.0014,273.38,0.38
301,"Potassium","ad","p.Abv",2017,0.0122,273.38,3.34
301,"Magnesium","ad","p.Abv",2017,0.0026,273.38,0.71
301,"Calcium","ad","p.Abv",2017,0.01,273.38,2.73
301,"Nitrogen","ad","p.Root0.30cm",2017,0.0111,1027.51,11.41
301,"Phosphorus","ad","p.Root0.30cm",2017,0.0016,1027.51,1.64
301,"Potassium","ad","p.Root0.30cm",2017,0.0034,1027.51,3.49
301,"Magnesium","ad","p.Root0.30cm",2017,0.002,1027.51,2.06
301,"Calcium","ad","p.Root0.30cm",2017,0.0081,1027.51,8.32
302,"Nitrogen","ad","p.Abv",2017,0.0081,248.08,2.01
302,"Phosphorus","ad","p.Abv",2017,0.0016,248.08,0.4
302,"Potassium","ad","p.Abv",2017,0.0163,248.08,4.04
302,"Magnesium","ad","p.Abv",2017,0.0034,248.08,0.84
302,"Calcium","ad","p.Abv",2017,0.013,248.08,3.23
302,"Nitrogen","ad","p.Root0.30cm",2017,0.0124,561.37,6.96
302,"Phosphorus","ad","p.Root0.30cm",2017,0.0017,561.37,0.95
302,"Potassium","ad","p.Root0.30cm",2017,0.0057,561.37,3.2
302,"Magnesium","ad","p.Root0.30cm",2017,0.002,561.37,1.12
302,"Calcium","ad","p.Root0.30cm",2017,0.0098,561.37,5.5
303,"Nitrogen","ad","p.Abv",2017,0.0096,325.51,3.12
303,"Phosphorus","ad","p.Abv",2017,0.0018,325.51,0.59
303,"Potassium","ad","p.Abv",2017,0.0117,325.51,3.81
303,"Magnesium","ad","p.Abv",2017,0.0021,325.51,0.68
303,"Calcium","ad","p.Abv",2017,0.0074,325.51,2.41
303,"Nitrogen","ad","p.Root0.30cm",2017,0.014,919.24,12.87
303,"Phosphorus","ad","p.Root0.30cm",2017,0.0013,919.24,1.2
303,"Potassium","ad","p.Root0.30cm",2017,0.0032,919.24,2.94
303,"Magnesium","ad","p.Root0.30cm",2017,0.0017,919.24,1.56
303,"Calcium","ad","p.Root0.30cm",2017,0.0125,919.24,11.49
304,"Nitrogen","ad","p.Abv",2017,0.0093,89.44,0.83
304,"Phosphorus","ad","p.Abv",2017,0.0021,89.44,0.19
304,"Potassium","ad","p.Abv",2017,0.0084,89.44,0.75
304,"Magnesium","ad","p.Abv",2017,0.0019,89.44,0.17
304,"Calcium","ad","p.Abv",2017,0.0059,89.44,0.53
304,"Nitrogen","ad","p.Root0.30cm",2017,0.0101,322.31,3.26
304,"Phosphorus","ad","p.Root0.30cm",2017,0.0012,322.31,0.39
304,"Potassium","ad","p.Root0.30cm",2017,0.0024,322.31,0.77
304,"Magnesium","ad","p.Root0.30cm",2017,0.0012,322.31,0.39
304,"Calcium","ad","p.Root0.30cm",2017,0.0056,322.31,1.8
307,"Nitrogen","ad","p.Abv",2017,0.0104,257.02,2.67
307,"Phosphorus","ad","p.Abv",2017,0.0019,257.02,0.49
307,"Potassium","ad","p.Abv",2017,0.013,257.02,3.34
307,"Magnesium","ad","p.Abv",2017,0.0023,257.02,0.59
307,"Calcium","ad","p.Abv",2017,0.0106,257.02,2.72
307,"Nitrogen","ad","p.Root0.30cm",2017,0.0102,1121.45,11.44
307,"Phosphorus","ad","p.Root0.30cm",2017,0.0014,1121.45,1.57
307,"Potassium","ad","p.Root0.30cm",2017,0.0039,1121.45,4.37
307,"Magnesium","ad","p.Root0.30cm",2017,0.0015,1121.45,1.68
307,"Calcium","ad","p.Root0.30cm",2017,0.0208,1121.45,23.33
308,"Nitrogen","ad","p.Abv",2017,0.01,38.74,0.39
308,"Phosphorus","ad","p.Abv",2017,0.0024,38.74,0.09
308,"Potassium","ad","p.Abv",2017,0.0092,38.74,0.36
308,"Magnesium","ad","p.Abv",2017,0.0026,38.74,0.1
308,"Calcium","ad","p.Abv",2017,0.0066,38.74,0.26
308,"Nitrogen","ad","p.Root0.30cm",2017,0.0136,216.71,2.95
308,"Phosphorus","ad","p.Root0.30cm",2017,0.0018,216.71,0.39
308,"Potassium","ad","p.Root0.30cm",2017,0.0029,216.71,0.63
308,"Magnesium","ad","p.Root0.30cm",2017,0.0017,216.71,0.37
308,"Calcium","ad","p.Root0.30cm",2017,0.0088,216.71,1.91
311,"Nitrogen","ad","p.Abv",2017,0.0076,165.67,1.26
311,"Phosphorus","ad","p.Abv",2017,0.0012,165.67,0.2
311,"Potassium","ad","p.Abv",2017,0.0073,165.67,1.21
311,"Magnesium","ad","p.Abv",2017,0.0013,165.67,0.22
311,"Calcium","ad","p.Abv",2017,0.0053,165.67,0.88
311,"Nitrogen","ad","p.Root0.30cm",2017,0.0081,806.96,6.54
311,"Phosphorus","ad","p.Root0.30cm",2017,0.001,806.96,0.81
311,"Potassium","ad","p.Root0.30cm",2017,0.0024,806.96,1.94
311,"Magnesium","ad","p.Root0.30cm",2017,0.0013,806.96,1.05
311,"Calcium","ad","p.Root0.30cm",2017,0.0049,806.96,3.95
313,"Nitrogen","ad","p.Abv",2017,0.0114,332.6,3.79
313,"Phosphorus","ad","p.Abv",2017,0.0015,332.6,0.5
313,"Potassium","ad","p.Abv",2017,0.0107,332.6,3.56
313,"Magnesium","ad","p.Abv",2017,0.0023,332.6,0.76
313,"Calcium","ad","p.Abv",2017,0.0095,332.6,3.16
313,"Nitrogen","ad","p.Root0.30cm",2017,0.0139,867.46,12.06
313,"Phosphorus","ad","p.Root0.30cm",2017,0.0013,867.46,1.13
313,"Potassium","ad","p.Root0.30cm",2017,0.0035,867.46,3.04
313,"Magnesium","ad","p.Root0.30cm",2017,0.0017,867.46,1.47
313,"Calcium","ad","p.Root0.30cm",2017,0.0105,867.46,9.11
318,"Nitrogen","ad","p.Abv",2017,0.0101,324.02,3.27
318,"Phosphorus","ad","p.Abv",2017,0.0018,324.02,0.58
318,"Potassium","ad","p.Abv",2017,0.0107,324.02,3.47
318,"Magnesium","ad","p.Abv",2017,0.0023,324.02,0.75
318,"Calcium","ad","p.Abv",2017,0.0086,324.02,2.79
318,"Nitrogen","ad","p.Root0.30cm",2017,0.0109,944.18,10.29
318,"Phosphorus","ad","p.Root0.30cm",2017,0.0011,944.18,1.04
318,"Potassium","ad","p.Root0.30cm",2017,0.0033,944.18,3.12
318,"Magnesium","ad","p.Root0.30cm",2017,0.0016,944.18,1.51
318,"Calcium","ad","p.Root0.30cm",2017,0.0074,944.18,6.99
324,"Nitrogen","ad","p.Abv",2017,0.0101,41.66,0.42
324,"Phosphorus","ad","p.Abv",2017,0.0028,41.66,0.12
324,"Potassium","ad","p.Abv",2017,0.0085,41.66,0.35
324,"Magnesium","ad","p.Abv",2017,0.0026,41.66,0.11
324,"Calcium","ad","p.Abv",2017,0.0057,41.66,0.24
324,"Nitrogen","ad","p.Root0.30cm",2017,0.0093,225.62,2.1
324,"Phosphorus","ad","p.Root0.30cm",2017,0.0014,225.62,0.32
324,"Potassium","ad","p.Root0.30cm",2017,0.0028,225.62,0.63
324,"Magnesium","ad","p.Root0.30cm",2017,0.0012,225.62,0.27
324,"Calcium","ad","p.Root0.30cm",2017,0.0045,225.62,1.02
325,"Nitrogen","ad","p.Abv",2017,0.0114,272.24,3.1
325,"Phosphorus","ad","p.Abv",2017,0.0023,272.24,0.63
325,"Potassium","ad","p.Abv",2017,0.014,272.24,3.81
325,"Magnesium","ad","p.Abv",2017,0.0031,272.24,0.84
325,"Calcium","ad","p.Abv",2017,0.013,272.24,3.54
325,"Nitrogen","ad","p.Root0.30cm",2017,0.0116,618.58,7.18
325,"Phosphorus","ad","p.Root0.30cm",2017,0.0014,618.58,0.87
325,"Potassium","ad","p.Root0.30cm",2017,0.003,618.58,1.86
325,"Magnesium","ad","p.Root0.30cm",2017,0.0017,618.58,1.05
325,"Calcium","ad","p.Root0.30cm",2017,0.0182,618.58,11.26
328,"Nitrogen","ad","p.Abv",2017,0.01,326.84,3.27
328,"Phosphorus","ad","p.Abv",2017,0.0018,326.84,0.59
328,"Potassium","ad","p.Abv",2017,0.0128,326.84,4.18
328,"Magnesium","ad","p.Abv",2017,0.0028,326.84,0.92
328,"Calcium","ad","p.Abv",2017,0.0091,326.84,2.97
328,"Nitrogen","ad","p.Root0.30cm",2017,0.0097,1255.11,12.17
328,"Phosphorus","ad","p.Root0.30cm",2017,0.0011,1255.11,1.38
328,"Potassium","ad","p.Root0.30cm",2017,0.004,1255.11,5.02
328,"Magnesium","ad","p.Root0.30cm",2017,0.0016,1255.11,2.01
328,"Calcium","ad","p.Root0.30cm",2017,0.0068,1255.11,8.53
329,"Nitrogen","ad","p.Abv",2017,0.0094,321.35,3.02
329,"Phosphorus","ad","p.Abv",2017,0.0016,321.35,0.51
329,"Potassium","ad","p.Abv",2017,0.012,321.35,3.86
329,"Magnesium","ad","p.Abv",2017,0.0024,321.35,0.77
329,"Calcium","ad","p.Abv",2017,0.0082,321.35,2.64
329,"Nitrogen","ad","p.Root0.30cm",2017,0.0099,1131.84,11.21
329,"Phosphorus","ad","p.Root0.30cm",2017,9e-04,1131.84,1.02
329,"Potassium","ad","p.Root0.30cm",2017,0.0026,1131.84,2.94
329,"Magnesium","ad","p.Root0.30cm",2017,0.0012,1131.84,1.36
329,"Calcium","ad","p.Root0.30cm",2017,0.0066,1131.84,7.47
330,"Nitrogen","ad","p.Abv",2017,0.0072,170.02,1.22
330,"Phosphorus","ad","p.Abv",2017,0.001,170.02,0.17
330,"Potassium","ad","p.Abv",2017,0.0092,170.02,1.56
330,"Magnesium","ad","p.Abv",2017,0.0042,170.02,0.71
330,"Calcium","ad","p.Abv",2017,0.0103,170.02,1.75
330,"Nitrogen","ad","p.Root0.30cm",2017,0.0045,587.08,2.64
330,"Phosphorus","ad","p.Root0.30cm",2017,0.001,587.08,0.59
330,"Potassium","ad","p.Root0.30cm",2017,0.0045,587.08,2.64
330,"Magnesium","ad","p.Root0.30cm",2017,0.0019,587.08,1.12
330,"Calcium","ad","p.Root0.30cm",2017,0.0062,587.08,3.64
331,"Nitrogen","ad","p.Abv",2017,0.0095,387.93,3.69
331,"Phosphorus","ad","p.Abv",2017,0.0015,387.93,0.58
331,"Potassium","ad","p.Abv",2017,0.0127,387.93,4.93
331,"Magnesium","ad","p.Abv",2017,0.0029,387.93,1.12
331,"Calcium","ad","p.Abv",2017,0.0112,387.93,4.34
331,"Nitrogen","ad","p.Root0.30cm",2017,0.0113,1291.47,14.59
331,"Phosphorus","ad","p.Root0.30cm",2017,0.0012,1291.47,1.55
331,"Potassium","ad","p.Root0.30cm",2017,0.0035,1291.47,4.52
331,"Magnesium","ad","p.Root0.30cm",2017,0.0015,1291.47,1.94
331,"Calcium","ad","p.Root0.30cm",2017,0.0135,1291.47,17.43
334,"Nitrogen","ad","p.Abv",2017,0.0074,88.48,0.65
334,"Phosphorus","ad","p.Abv",2017,0.0014,88.48,0.12
334,"Potassium","ad","p.Abv",2017,0.01,88.48,0.88
334,"Magnesium","ad","p.Abv",2017,0.0012,88.48,0.11
334,"Calcium","ad","p.Abv",2017,0.0062,88.48,0.55
334,"Nitrogen","ad","p.Root0.30cm",2017,0.007,650.8,4.56
334,"Phosphorus","ad","p.Root0.30cm",2017,0.0011,650.8,0.72
334,"Potassium","ad","p.Root0.30cm",2017,0.0023,650.8,1.5
334,"Magnesium","ad","p.Root0.30cm",2017,0.001,650.8,0.65
334,"Calcium","ad","p.Root0.30cm",2017,0.0039,650.8,2.54
335,"Nitrogen","ad","p.Abv",2017,0.0145,263.53,3.82
335,"Phosphorus","ad","p.Abv",2017,0.0015,263.53,0.4
335,"Potassium","ad","p.Abv",2017,0.0067,263.53,1.77
335,"Magnesium","ad","p.Abv",2017,0.0017,263.53,0.45
335,"Calcium","ad","p.Abv",2017,0.0086,263.53,2.27
335,"Nitrogen","ad","p.Root0.30cm",2017,0.0136,430.65,5.86
335,"Phosphorus","ad","p.Root0.30cm",2017,0.0013,430.65,0.56
335,"Potassium","ad","p.Root0.30cm",2017,0.0031,430.65,1.34
335,"Magnesium","ad","p.Root0.30cm",2017,0.0017,430.65,0.73
335,"Calcium","ad","p.Root0.30cm",2017,0.009,430.65,3.88
336,"Nitrogen","ad","p.Abv",2017,0.0072,359.38,2.59
336,"Phosphorus","ad","p.Abv",2017,0.0015,359.38,0.54
336,"Potassium","ad","p.Abv",2017,0.0125,359.38,4.49
336,"Magnesium","ad","p.Abv",2017,0.0024,359.38,0.86
336,"Calcium","ad","p.Abv",2017,0.0102,359.38,3.67
336,"Nitrogen","ad","p.Root0.30cm",2017,0.0098,1224.67,12
336,"Phosphorus","ad","p.Root0.30cm",2017,0.0011,1224.67,1.35
336,"Potassium","ad","p.Root0.30cm",2017,0.0031,1224.67,3.8
336,"Magnesium","ad","p.Root0.30cm",2017,0.0013,1224.67,1.59
336,"Calcium","ad","p.Root0.30cm",2017,0.007,1224.67,8.57
338,"Nitrogen","ad","p.Abv",2017,0.0103,134.35,1.38
338,"Phosphorus","ad","p.Abv",2017,0.0022,134.35,0.3
338,"Potassium","ad","p.Abv",2017,0.0161,134.35,2.16
338,"Magnesium","ad","p.Abv",2017,0.0041,134.35,0.55
338,"Calcium","ad","p.Abv",2017,0.0179,134.35,2.4
338,"Nitrogen","ad","p.Root0.30cm",2017,0.0102,268.59,2.74
338,"Phosphorus","ad","p.Root0.30cm",2017,0.0015,268.59,0.4
338,"Potassium","ad","p.Root0.30cm",2017,0.0075,268.59,2.01
338,"Magnesium","ad","p.Root0.30cm",2017,0.0024,268.59,0.64
338,"Calcium","ad","p.Root0.30cm",2017,0.0149,268.59,4
339,"Nitrogen","ad","p.Abv",2017,0.0081,337.08,2.73
339,"Phosphorus","ad","p.Abv",2017,0.0019,337.08,0.64
339,"Potassium","ad","p.Abv",2017,0.0142,337.08,4.79
339,"Magnesium","ad","p.Abv",2017,0.0024,337.08,0.81
339,"Calcium","ad","p.Abv",2017,0.0119,337.08,4.01
339,"Nitrogen","ad","p.Root0.30cm",2017,0.008,1207.41,9.66
339,"Phosphorus","ad","p.Root0.30cm",2017,0.0011,1207.41,1.33
339,"Potassium","ad","p.Root0.30cm",2017,0.0036,1207.41,4.35
339,"Magnesium","ad","p.Root0.30cm",2017,0.0012,1207.41,1.45
339,"Calcium","ad","p.Root0.30cm",2017,0.0058,1207.41,7
342,"Nitrogen","ad","p.Abv",2017,0.00789,303.03,2.39
342,"Phosphorus","ad","p.Abv",2017,0.0017,303.03,0.52
342,"Potassium","ad","p.Abv",2017,0.0168,303.03,5.09
342,"Magnesium","ad","p.Abv",2017,0.0031,303.03,0.94
342,"Calcium","ad","p.Abv",2017,0.0117,303.03,3.55
342,"Nitrogen","ad","p.Root0.30cm",2017,0.0109,661.99,7.22
342,"Phosphorus","ad","p.Root0.30cm",2017,0.0015,661.99,0.99
342,"Potassium","ad","p.Root0.30cm",2017,0.0054,661.99,3.57
342,"Magnesium","ad","p.Root0.30cm",2017,0.0023,661.99,1.52
342,"Calcium","ad","p.Root0.30cm",2017,0.0088,661.99,5.83
